nta_code,pickup_date,count
MN15,2015-06-03,8
MN15,2015-06-04,16
MN15,2015-06-05,10
MN15,2015-06-06,9
MN15,2015-06-07,5
MN15,2015-06-08,7
MN15,2015-06-09,5
MN15,2015-06-10,6
MN15,2015-06-11,9
MN15,2015-06-12,12
MN15,2015-06-13,10
MN15,2015-06-14,13
MN15,2015-06-15,12
MN15,2015-06-16,9
MN15,2015-06-17,11
MN15,2015-06-18,8
MN15,2015-06-19,8
MN15,2015-06-20,9
MN15,2015-06-21,10
MN15,2015-06-22,4
MN15,2015-06-23,8
MN15,2015-06-24,7
MN15,2015-06-25,2
MN15,2015-06-26,10
MN15,2015-06-27,26
MN15,2015-06-28,13
MN15,2015-06-29,7
MN15,2015-06-30,11
MN17,2015-01-01,12
MN17,2015-01-02,15
MN17,2015-01-03,21
MN17,2015-01-04,9
MN17,2015-01-05,16
MN17,2015-01-06,34
MN17,2015-01-07,26
MN17,2015-01-08,26
MN17,2015-01-09,30
MN17,2015-01-10,24
MN17,2015-01-11,21
MN17,2015-01-12,30
MN17,2015-01-13,45
MN17,2015-01-14,39
MN17,2015-01-15,50
MN17,2015-01-16,38
MN17,2015-01-17,16
MN17,2015-01-18,32
MN17,2015-01-19,24
MN17,2015-01-20,28
MN17,2015-01-21,45
MN17,2015-01-22,36
MN17,2015-01-23,43
MN17,2015-01-24,22
MN17,2015-01-25,13
MN17,2015-01-26,22
MN17,2015-01-27,10
MN17,2015-01-28,37
MN17,2015-01-29,34
MN17,2015-01-30,40
MN17,2015-01-31,19
MN17,2015-02-01,18
MN17,2015-02-02,42
MN17,2015-02-03,42
MN17,2015-02-04,34
MN17,2015-02-05,52
MN17,2015-02-06,28
MN17,2015-02-07,29
MN17,2015-02-08,21
MN17,2015-02-09,28
MN17,2015-02-10,37
MN17,2015-02-11,44
MN17,2015-02-12,45
MN17,2015-02-13,29
MN17,2015-02-14,45
MN17,2015-02-15,31
MN17,2015-02-16,31
MN17,2015-02-17,40
MN17,2015-02-18,36
MN17,2015-02-19,46
MN17,2015-02-20,50
MN17,2015-02-21,38
MN17,2015-02-22,11
MN17,2015-02-23,35
MN17,2015-02-24,48
MN17,2015-02-25,45
MN17,2015-02-26,57
MN17,2015-02-27,39
MN17,2015-02-28,26
MN17,2015-03-01,25
MN17,2015-03-02,37
MN17,2015-03-03,50
MN17,2015-03-04,35
MN17,2015-03-05,47
MN17,2015-03-06,37
MN17,2015-03-07,22
MN17,2015-03-08,20
MN17,2015-03-09,25
MN17,2015-03-10,58
MN17,2015-03-11,41
MN17,2015-03-12,52
MN17,2015-03-13,36
MN17,2015-03-14,30
MN17,2015-03-15,24
MN17,2015-03-16,33
MN17,2015-03-17,37
MN17,2015-03-18,34
MN17,2015-03-19,45
MN17,2015-03-20,50
MN17,2015-03-21,25
MN17,2015-03-22,22
MN17,2015-03-23,29
MN17,2015-03-24,36
MN17,2015-03-25,37
MN17,2015-03-26,42
MN17,2015-03-27,47
MN17,2015-03-28,28
MN17,2015-03-29,33
MN17,2015-03-30,32
MN17,2015-03-31,47
MN17,2015-04-01,36
MN17,2015-04-02,27
MN17,2015-04-03,20
MN17,2015-04-04,16
MN17,2015-04-05,13
MN17,2015-04-06,19
MN17,2015-04-07,47
MN17,2015-04-08,53
MN17,2015-04-09,41
MN17,2015-04-10,35
MN17,2015-04-11,24
MN17,2015-04-12,15
MN17,2015-04-13,19
MN17,2015-04-14,25
MN17,2015-04-15,50
MN17,2015-04-16,42
MN17,2015-04-17,31
MN17,2015-04-18,33
MN17,2015-04-19,17
MN17,2015-04-20,45
MN17,2015-04-21,46
MN17,2015-04-22,49
MN17,2015-04-23,47
MN17,2015-04-24,44
MN17,2015-04-25,33
MN17,2015-04-26,18
MN17,2015-04-27,36
MN17,2015-04-28,32
MN17,2015-04-29,42
MN17,2015-04-30,52
MN17,2015-05-01,31
MN17,2015-05-02,25
MN17,2015-05-03,29
MN17,2015-05-04,33
MN17,2015-05-05,36
MN17,2015-05-06,42
MN17,2015-05-07,39
MN17,2015-05-08,48
MN17,2015-05-09,19
MN17,2015-05-10,24
MN17,2015-05-11,31
MN17,2015-05-12,39
MN17,2015-05-13,44
MN17,2015-05-14,55
MN17,2015-05-15,49
MN17,2015-05-16,29
MN17,2015-05-17,35
MN17,2015-05-18,41
MN17,2015-05-19,33
MN17,2015-05-20,55
MN17,2015-05-21,42
MN17,2015-05-22,42
MN17,2015-05-23,14
MN17,2015-05-24,17
MN17,2015-05-25,12
MN17,2015-05-26,31
MN17,2015-05-27,49
MN17,2015-05-28,43
MN17,2015-05-29,33
MN17,2015-05-30,31
MN17,2015-05-31,33
MN17,2015-06-01,37
MN17,2015-06-02,49
MN17,2015-06-03,46
MN17,2015-06-04,48
MN17,2015-06-05,40
MN17,2015-06-06,33
MN17,2015-06-07,27
MN17,2015-06-08,38
MN17,2015-06-09,43
MN17,2015-06-10,57
MN17,2015-06-11,58
MN17,2015-06-12,52
MN17,2015-06-13,24
MN17,2015-06-14,30
MN17,2015-06-15,44
MN17,2015-06-16,61
MN17,2015-06-17,37
MN17,2015-06-18,59
MN17,2015-06-19,48
MN17,2015-06-20,32
MN17,2015-06-21,24
MN17,2015-06-22,43
MN17,2015-06-23,56
MN17,2015-06-24,55
MN17,2015-06-25,50
MN17,2015-06-26,48
MN17,2015-06-27,36
MN17,2015-06-28,19
MN17,2015-06-29,35
MN17,2015-06-30,41
MN19,2015-01-01,3
MN19,2015-01-02,3
MN19,2015-01-03,5
MN19,2015-01-04,4
MN19,2015-01-05,5
MN19,2015-01-06,7
MN19,2015-01-07,4
MN19,2015-01-08,4
MN19,2015-01-09,11
MN19,2015-01-10,10
MN19,2015-01-11,4
MN19,2015-01-12,9
MN19,2015-01-13,3
MN19,2015-01-14,5
MN19,2015-01-15,9
MN19,2015-01-16,8
MN19,2015-01-17,6
MN19,2015-01-18,10
MN19,2015-01-19,3
MN19,2015-01-20,7
MN19,2015-01-21,5
MN19,2015-01-22,5
MN19,2015-01-23,4
MN19,2015-01-24,10
MN19,2015-01-25,6
MN19,2015-01-26,6
MN19,2015-01-27,2
MN19,2015-01-28,4
MN19,2015-01-29,9
MN19,2015-01-30,7
MN19,2015-01-31,5
MN19,2015-02-01,6
MN19,2015-02-02,5
MN19,2015-02-03,3
MN19,2015-02-04,6
MN19,2015-02-05,3
MN19,2015-02-06,11
MN19,2015-02-07,9
MN19,2015-02-08,5
MN19,2015-02-09,3
MN19,2015-02-10,5
MN19,2015-02-11,6
MN19,2015-02-12,5
MN19,2015-02-13,9
MN19,2015-02-14,5
MN19,2015-02-15,6
MN19,2015-02-16,3
MN19,2015-02-17,3
MN19,2015-02-18,1
MN19,2015-02-19,7
MN19,2015-02-20,6
MN19,2015-02-21,7
MN19,2015-02-22,5
MN19,2015-02-23,8
MN19,2015-02-24,10
MN19,2015-02-25,12
MN19,2015-02-26,10
MN19,2015-02-27,13
MN19,2015-02-28,8
MN19,2015-03-01,3
MN19,2015-03-02,7
MN19,2015-03-03,4
MN19,2015-03-04,4
MN19,2015-03-05,2
MN19,2015-03-06,10
MN19,2015-03-07,13
MN19,2015-03-08,3
MN19,2015-03-09,4
MN19,2015-03-10,6
MN19,2015-03-11,8
MN19,2015-03-12,5
MN19,2015-03-13,12
MN19,2015-03-14,10
MN19,2015-03-15,6
MN19,2015-03-16,1
MN19,2015-03-17,4
MN19,2015-03-18,9
MN19,2015-03-19,7
MN19,2015-03-20,11
MN19,2015-03-21,4
MN19,2015-03-22,6
MN19,2015-03-23,3
MN19,2015-03-24,5
MN19,2015-03-25,3
MN19,2015-03-26,2
MN19,2015-03-27,9
MN19,2015-03-28,9
MN19,2015-03-29,3
MN19,2015-03-30,6
MN19,2015-03-31,7
MN19,2015-04-01,6
MN19,2015-04-02,4
MN19,2015-04-03,6
MN19,2015-04-04,1
MN19,2015-04-05,9
MN19,2015-04-06,5
MN19,2015-04-07,5
MN19,2015-04-08,4
MN19,2015-04-09,7
MN19,2015-04-10,14
MN19,2015-04-12,3
MN19,2015-04-13,4
MN19,2015-04-14,13
MN19,2015-04-15,3
MN19,2015-04-16,8
MN19,2015-04-17,11
MN19,2015-04-18,3
MN19,2015-04-19,3
MN19,2015-04-20,4
MN19,2015-04-21,4
MN19,2015-04-22,4
MN19,2015-04-23,6
MN19,2015-04-24,8
MN19,2015-04-25,5
MN19,2015-04-26,3
MN19,2015-04-27,5
MN19,2015-04-28,6
MN19,2015-04-29,6
MN19,2015-04-30,8
MN19,2015-05-01,6
MN19,2015-05-02,11
MN19,2015-05-03,3
MN19,2015-05-04,4
MN19,2015-05-05,3
MN19,2015-05-06,5
MN19,2015-05-07,5
MN19,2015-05-08,4
MN19,2015-05-09,6
MN19,2015-05-10,1
MN19,2015-05-11,8
MN19,2015-05-12,5
MN19,2015-05-13,8
MN19,2015-05-14,5
MN19,2015-05-15,4
MN19,2015-05-16,6
MN19,2015-05-17,5
MN19,2015-05-18,6
MN19,2015-05-19,10
MN19,2015-05-20,6
MN19,2015-05-21,10
MN19,2015-05-22,8
MN19,2015-05-23,6
MN19,2015-05-25,5
MN19,2015-05-26,9
MN19,2015-05-27,15
MN19,2015-05-28,9
MN19,2015-05-29,10
MN19,2015-05-30,3
MN19,2015-05-31,8
MN19,2015-06-01,4
MN19,2015-06-02,3
MN19,2015-06-03,12
MN19,2015-06-04,7
MN19,2015-06-05,6
MN19,2015-06-06,7
MN19,2015-06-07,4
MN19,2015-06-08,6
MN19,2015-06-09,8
MN19,2015-06-10,6
MN19,2015-06-11,9
MN19,2015-06-12,7
MN19,2015-06-13,9
MN19,2015-06-14,8
MN19,2015-06-15,8
MN19,2015-06-16,12
MN19,2015-06-17,6
MN19,2015-06-18,3
MN19,2015-06-19,7
MN19,2015-06-20,10
MN19,2015-06-21,6
MN19,2015-06-22,8
MN19,2015-06-23,5
MN19,2015-06-24,5
MN19,2015-06-25,6
MN19,2015-06-26,8
MN19,2015-06-27,13
MN19,2015-06-28,8
MN19,2015-06-29,7
MN19,2015-06-30,2
MN20,2015-01-01,3
MN20,2015-01-02,5
MN20,2015-01-03,6
MN20,2015-01-04,4
MN20,2015-01-05,7
MN20,2015-01-06,3
MN20,2015-01-07,3
MN20,2015-01-08,8
MN20,2015-01-09,8
MN20,2015-01-10,2
MN20,2015-01-11,3
MN20,2015-01-12,7
MN20,2015-01-13,7
MN20,2015-01-14,6
MN20,2015-01-15,10
MN20,2015-01-16,10
MN20,2015-01-17,11
MN20,2015-01-18,3
MN20,2015-01-19,4
MN20,2015-01-20,3
MN20,2015-01-21,6
MN20,2015-01-22,12
MN20,2015-01-23,10
MN20,2015-01-24,14
MN20,2015-01-25,8
MN20,2015-01-26,6
MN20,2015-01-27,3
MN20,2015-01-28,6
MN20,2015-01-29,4
MN20,2015-01-30,14
MN20,2015-01-31,8
MN20,2015-02-01,8
MN20,2015-02-02,12
MN20,2015-02-03,7
MN20,2015-02-04,9
MN20,2015-02-05,8
MN20,2015-02-06,5
MN20,2015-02-07,11
MN20,2015-02-08,4
MN20,2015-02-09,7
MN20,2015-02-10,3
MN20,2015-02-11,9
MN20,2015-02-12,12
MN20,2015-02-13,6
MN20,2015-02-14,11
MN20,2015-02-15,15
MN20,2015-02-16,11
MN20,2015-02-17,4
MN20,2015-02-18,6
MN20,2015-02-19,5
MN20,2015-02-20,9
MN20,2015-02-21,10
MN20,2015-02-22,7
MN20,2015-02-23,8
MN20,2015-02-24,9
MN20,2015-02-25,2
MN20,2015-02-26,9
MN20,2015-02-27,8
MN20,2015-02-28,7
MN20,2015-03-01,4
MN20,2015-03-02,1
MN20,2015-03-03,9
MN20,2015-03-04,8
MN20,2015-03-05,10
MN20,2015-03-06,8
MN20,2015-03-07,7
MN20,2015-03-08,6
MN20,2015-03-09,5
MN20,2015-03-10,10
MN20,2015-03-11,8
MN20,2015-03-12,11
MN20,2015-03-13,12
MN20,2015-03-14,9
MN20,2015-03-15,4
MN20,2015-03-16,3
MN20,2015-03-17,7
MN20,2015-03-18,7
MN20,2015-03-19,7
MN20,2015-03-20,10
MN20,2015-03-21,12
MN20,2015-03-22,9
MN20,2015-03-23,8
MN20,2015-03-24,12
MN20,2015-03-25,8
MN20,2015-03-26,9
MN20,2015-03-27,14
MN20,2015-03-28,10
MN20,2015-03-29,13
MN20,2015-03-30,8
MN20,2015-03-31,12
MN20,2015-04-01,5
MN20,2015-04-02,6
MN20,2015-04-03,5
MN20,2015-04-04,4
MN20,2015-04-05,3
MN20,2015-04-06,4
MN20,2015-04-07,3
MN20,2015-04-08,5
MN20,2015-04-09,11
MN20,2015-04-10,6
MN20,2015-04-11,4
MN20,2015-04-12,3
MN20,2015-04-13,3
MN20,2015-04-14,7
MN20,2015-04-15,4
MN20,2015-04-16,6
MN20,2015-04-17,6
MN20,2015-04-18,9
MN20,2015-04-19,8
MN20,2015-04-20,7
MN20,2015-04-21,6
MN20,2015-04-22,8
MN20,2015-04-23,14
MN20,2015-04-24,21
MN20,2015-04-25,5
MN20,2015-04-26,18
MN20,2015-04-27,10
MN20,2015-04-28,6
MN20,2015-04-29,10
MN20,2015-04-30,13
MN20,2015-05-01,13
MN20,2015-05-02,19
MN20,2015-05-03,6
MN20,2015-05-04,3
MN20,2015-05-05,4
MN20,2015-05-06,6
MN20,2015-05-07,12
MN20,2015-05-08,9
MN20,2015-05-09,10
MN20,2015-05-10,4
MN20,2015-05-11,9
MN20,2015-05-12,9
MN20,2015-05-13,7
MN20,2015-05-14,7
MN20,2015-05-15,16
MN20,2015-05-16,11
MN20,2015-05-17,8
MN20,2015-05-18,9
MN20,2015-05-19,10
MN20,2015-05-20,8
MN20,2015-05-21,7
MN20,2015-05-22,7
MN20,2015-05-23,9
MN20,2015-05-24,4
MN20,2015-05-25,6
MN20,2015-05-26,9
MN20,2015-05-27,11
MN20,2015-05-28,17
MN20,2015-05-29,19
MN20,2015-05-30,6
MN20,2015-05-31,13
MN20,2015-06-01,9
MN20,2015-06-02,10
MN20,2015-06-03,9
MN20,2015-06-04,12
MN20,2015-06-05,14
MN20,2015-06-06,7
MN20,2015-06-07,10
MN20,2015-06-08,10
MN20,2015-06-09,9
MN20,2015-06-10,8
MN20,2015-06-11,9
MN20,2015-06-12,9
MN20,2015-06-13,10
MN20,2015-06-14,6
MN20,2015-06-15,7
MN20,2015-06-16,15
MN20,2015-06-17,9
MN20,2015-06-18,11
MN20,2015-06-19,8
MN20,2015-06-20,12
MN20,2015-06-21,4
MN20,2015-06-22,8
MN20,2015-06-23,7
MN20,2015-06-24,13
MN20,2015-06-25,8
MN20,2015-06-26,11
MN20,2015-06-27,18
MN20,2015-06-28,8
MN20,2015-06-29,6
MN20,2015-06-30,11
MN21,2015-01-01,2
MN21,2015-01-02,6
MN21,2015-01-03,3
MN21,2015-01-04,2
MN21,2015-01-05,3
MN21,2015-01-06,3
MN21,2015-01-07,4
MN21,2015-01-08,2
MN21,2015-01-09,5
MN21,2015-01-10,8
MN21,2015-01-11,2
MN21,2015-01-12,1
MN21,2015-01-13,3
MN21,2015-01-14,2
MN21,2015-01-15,11
MN21,2015-01-16,7
MN21,2015-01-17,3
MN21,2015-01-18,6
MN21,2015-01-19,5
MN21,2015-01-20,2
MN21,2015-01-21,3
MN21,2015-01-22,3
MN21,2015-01-23,5
MN21,2015-01-24,4
MN21,2015-01-25,5
MN21,2015-01-26,2
MN21,2015-01-27,1
MN21,2015-01-28,1
MN21,2015-01-29,5
MN21,2015-01-30,1
MN21,2015-01-31,7
MN21,2015-02-01,4
MN21,2015-02-02,6
MN21,2015-02-03,5
MN21,2015-02-04,3
MN21,2015-02-05,3
MN21,2015-02-06,10
MN21,2015-02-07,6
MN21,2015-02-09,7
MN21,2015-02-10,2
MN21,2015-02-11,4
MN21,2015-02-12,7
MN21,2015-02-13,3
MN21,2015-02-14,2
MN21,2015-02-15,9
MN21,2015-02-16,1
MN21,2015-02-17,5
MN21,2015-02-18,4
MN21,2015-02-19,6
MN21,2015-02-20,11
MN21,2015-02-21,6
MN21,2015-02-22,4
MN21,2015-02-23,6
MN21,2015-02-24,6
MN21,2015-02-25,1
MN21,2015-02-26,3
MN21,2015-02-27,4
MN21,2015-02-28,6
MN21,2015-03-01,3
MN21,2015-03-02,5
MN21,2015-03-03,4
MN21,2015-03-04,3
MN21,2015-03-05,2
MN21,2015-03-06,8
MN21,2015-03-07,6
MN21,2015-03-08,4
MN21,2015-03-09,3
MN21,2015-03-10,4
MN21,2015-03-11,6
MN21,2015-03-12,4
MN21,2015-03-13,5
MN21,2015-03-14,9
MN21,2015-03-15,4
MN21,2015-03-16,2
MN21,2015-03-17,8
MN21,2015-03-18,4
MN21,2015-03-19,5
MN21,2015-03-20,6
MN21,2015-03-21,9
MN21,2015-03-22,6
MN21,2015-03-23,3
MN21,2015-03-24,3
MN21,2015-03-25,3
MN21,2015-03-26,5
MN21,2015-03-27,4
MN21,2015-03-28,3
MN21,2015-03-29,5
MN21,2015-03-30,4
MN21,2015-03-31,3
MN21,2015-04-01,2
MN21,2015-04-02,8
MN21,2015-04-03,4
MN21,2015-04-04,8
MN21,2015-04-05,4
MN21,2015-04-06,3
MN21,2015-04-07,4
MN21,2015-04-08,1
MN21,2015-04-09,6
MN21,2015-04-10,4
MN21,2015-04-11,2
MN21,2015-04-13,4
MN21,2015-04-14,3
MN21,2015-04-15,4
MN21,2015-04-16,7
MN21,2015-04-17,9
MN21,2015-04-18,8
MN21,2015-04-19,7
MN21,2015-04-20,2
MN21,2015-04-21,6
MN21,2015-04-22,8
MN21,2015-04-23,7
MN21,2015-04-24,6
MN21,2015-04-25,2
MN21,2015-04-26,6
MN21,2015-04-27,8
MN21,2015-04-28,4
MN21,2015-04-29,9
MN21,2015-04-30,4
MN21,2015-05-01,6
MN21,2015-05-02,7
MN21,2015-05-03,6
MN21,2015-05-04,4
MN21,2015-05-05,4
MN21,2015-05-06,5
MN21,2015-05-07,2
MN21,2015-05-08,4
MN21,2015-05-09,7
MN21,2015-05-10,5
MN21,2015-05-11,2
MN21,2015-05-13,7
MN21,2015-05-14,5
MN21,2015-05-15,7
MN21,2015-05-16,11
MN21,2015-05-17,5
MN21,2015-05-18,4
MN21,2015-05-19,8
MN21,2015-05-20,10
MN21,2015-05-21,5
MN21,2015-05-22,7
MN21,2015-05-23,5
MN21,2015-05-24,4
MN21,2015-05-25,4
MN21,2015-05-26,3
MN21,2015-05-27,6
MN21,2015-05-28,7
MN21,2015-05-29,9
MN21,2015-05-30,8
MN21,2015-05-31,5
MN21,2015-06-01,8
MN21,2015-06-02,7
MN21,2015-06-03,10
MN21,2015-06-04,4
MN21,2015-06-05,6
MN21,2015-06-06,7
MN21,2015-06-07,3
MN21,2015-06-08,3
MN21,2015-06-09,9
MN21,2015-06-10,7
MN21,2015-06-11,11
MN21,2015-06-12,7
MN21,2015-06-13,8
MN21,2015-06-14,2
MN21,2015-06-15,5
MN21,2015-06-16,2
MN21,2015-06-17,2
MN21,2015-06-18,3
MN21,2015-06-19,9
MN21,2015-06-20,9
MN21,2015-06-21,3
MN21,2015-06-22,6
MN21,2015-06-23,2
MN21,2015-06-24,3
MN21,2015-06-25,2
MN21,2015-06-26,6
MN21,2015-06-27,9
MN21,2015-06-28,10
MN21,2015-06-29,5
MN21,2015-06-30,7
MN22,2015-01-01,7
MN22,2015-01-02,1
MN22,2015-01-03,7
MN22,2015-01-04,5
MN22,2015-01-05,3
MN22,2015-01-06,7
MN22,2015-01-07,10
MN22,2015-01-08,10
MN22,2015-01-09,12
MN22,2015-01-10,14
MN22,2015-01-11,11
MN22,2015-01-12,5
MN22,2015-01-13,2
MN22,2015-01-14,7
MN22,2015-01-15,6
MN22,2015-01-16,10
MN22,2015-01-17,20
MN22,2015-01-18,14
MN22,2015-01-19,9
MN22,2015-01-20,7
MN22,2015-01-21,8
MN22,2015-01-22,7
MN22,2015-01-23,5
MN22,2015-01-24,17
MN22,2015-01-25,5
MN22,2015-01-26,5
MN22,2015-01-27,4
MN22,2015-01-28,8
MN22,2015-01-29,7
MN22,2015-01-30,9
MN22,2015-01-31,17
MN22,2015-02-01,12
MN22,2015-02-02,5
MN22,2015-02-03,5
MN22,2015-02-04,5
MN22,2015-02-05,9
MN22,2015-02-06,10
MN22,2015-02-07,11
MN22,2015-02-08,8
MN22,2015-02-09,10
MN22,2015-02-10,5
MN22,2015-02-11,6
MN22,2015-02-12,5
MN22,2015-02-13,9
MN22,2015-02-14,15
MN22,2015-02-15,15
MN22,2015-02-16,8
MN22,2015-02-17,13
MN22,2015-02-18,7
MN22,2015-02-19,13
MN22,2015-02-20,12
MN22,2015-02-21,20
MN22,2015-02-22,17
MN22,2015-02-23,3
MN22,2015-02-24,13
MN22,2015-02-25,4
MN22,2015-02-26,6
MN22,2015-02-27,9
MN22,2015-02-28,18
MN22,2015-03-01,12
MN22,2015-03-02,7
MN22,2015-03-03,6
MN22,2015-03-04,5
MN22,2015-03-05,12
MN22,2015-03-06,9
MN22,2015-03-07,6
MN22,2015-03-08,12
MN22,2015-03-09,3
MN22,2015-03-10,5
MN22,2015-03-11,3
MN22,2015-03-12,6
MN22,2015-03-13,7
MN22,2015-03-14,9
MN22,2015-03-15,17
MN22,2015-03-16,6
MN22,2015-03-17,10
MN22,2015-03-18,10
MN22,2015-03-19,12
MN22,2015-03-20,10
MN22,2015-03-21,8
MN22,2015-03-22,9
MN22,2015-03-23,7
MN22,2015-03-24,3
MN22,2015-03-25,6
MN22,2015-03-26,5
MN22,2015-03-27,10
MN22,2015-03-28,11
MN22,2015-03-29,16
MN22,2015-03-30,6
MN22,2015-03-31,3
MN22,2015-04-01,10
MN22,2015-04-02,5
MN22,2015-04-03,10
MN22,2015-04-04,9
MN22,2015-04-05,8
MN22,2015-04-06,7
MN22,2015-04-07,6
MN22,2015-04-08,5
MN22,2015-04-09,6
MN22,2015-04-10,10
MN22,2015-04-11,15
MN22,2015-04-12,11
MN22,2015-04-13,3
MN22,2015-04-14,5
MN22,2015-04-15,10
MN22,2015-04-16,7
MN22,2015-04-17,7
MN22,2015-04-18,13
MN22,2015-04-19,11
MN22,2015-04-20,7
MN22,2015-04-21,7
MN22,2015-04-22,8
MN22,2015-04-23,7
MN22,2015-04-24,16
MN22,2015-04-25,15
MN22,2015-04-26,15
MN22,2015-04-27,12
MN22,2015-04-28,7
MN22,2015-04-29,8
MN22,2015-04-30,7
MN22,2015-05-01,5
MN22,2015-05-02,20
MN22,2015-05-03,15
MN22,2015-05-04,4
MN22,2015-05-05,7
MN22,2015-05-06,7
MN22,2015-05-07,8
MN22,2015-05-08,14
MN22,2015-05-09,21
MN22,2015-05-10,14
MN22,2015-05-11,7
MN22,2015-05-12,8
MN22,2015-05-13,10
MN22,2015-05-14,11
MN22,2015-05-15,7
MN22,2015-05-16,22
MN22,2015-05-17,18
MN22,2015-05-18,7
MN22,2015-05-19,7
MN22,2015-05-20,10
MN22,2015-05-21,13
MN22,2015-05-22,20
MN22,2015-05-23,7
MN22,2015-05-24,5
MN22,2015-05-25,4
MN22,2015-05-26,7
MN22,2015-05-27,10
MN22,2015-05-28,9
MN22,2015-05-29,10
MN22,2015-05-30,13
MN22,2015-05-31,13
MN22,2015-06-01,7
MN22,2015-06-02,11
MN22,2015-06-03,8
MN22,2015-06-04,7
MN22,2015-06-05,14
MN22,2015-06-06,18
MN22,2015-06-07,13
MN22,2015-06-08,8
MN22,2015-06-09,8
MN22,2015-06-10,2
MN22,2015-06-11,16
MN22,2015-06-12,7
MN22,2015-06-13,11
MN22,2015-06-14,10
MN22,2015-06-15,10
MN22,2015-06-16,11
MN22,2015-06-17,8
MN22,2015-06-18,7
MN22,2015-06-19,9
MN22,2015-06-20,15
MN22,2015-06-21,11
MN22,2015-06-22,6
MN22,2015-06-23,10
MN22,2015-06-24,8
MN22,2015-06-25,14
MN22,2015-06-26,14
MN22,2015-06-27,20
MN22,2015-06-28,15
MN22,2015-06-29,8
MN22,2015-06-30,8
MN23,2015-01-01,13
MN23,2015-01-02,6
MN23,2015-01-03,20
MN23,2015-01-04,8
MN23,2015-01-05,9
MN23,2015-01-06,8
MN23,2015-01-07,20
MN23,2015-01-08,17
MN23,2015-01-09,18
MN23,2015-01-10,36
MN23,2015-01-11,24
MN23,2015-01-12,13
MN23,2015-01-13,10
MN23,2015-01-14,17
MN23,2015-01-15,14
MN23,2015-01-16,12
MN23,2015-01-17,21
MN23,2015-01-18,31
MN23,2015-01-19,8
MN23,2015-01-20,15
MN23,2015-01-21,15
MN23,2015-01-22,19
MN23,2015-01-23,13
MN23,2015-01-24,21
MN23,2015-01-25,16
MN23,2015-01-26,9
MN23,2015-01-27,10
MN23,2015-01-28,12
MN23,2015-01-29,14
MN23,2015-01-30,26
MN23,2015-01-31,33
MN23,2015-02-01,23
MN23,2015-02-02,8
MN23,2015-02-03,10
MN23,2015-02-04,16
MN23,2015-02-05,23
MN23,2015-02-06,33
MN23,2015-02-07,15
MN23,2015-02-08,28
MN23,2015-02-09,13
MN23,2015-02-10,18
MN23,2015-02-11,14
MN23,2015-02-12,19
MN23,2015-02-13,33
MN23,2015-02-14,34
MN23,2015-02-15,21
MN23,2015-02-16,19
MN23,2015-02-17,15
MN23,2015-02-18,22
MN23,2015-02-19,36
MN23,2015-02-20,27
MN23,2015-02-21,36
MN23,2015-02-22,28
MN23,2015-02-23,18
MN23,2015-02-24,22
MN23,2015-02-25,17
MN23,2015-02-26,19
MN23,2015-02-27,21
MN23,2015-02-28,40
MN23,2015-03-01,20
MN23,2015-03-02,18
MN23,2015-03-03,18
MN23,2015-03-04,13
MN23,2015-03-05,18
MN23,2015-03-06,31
MN23,2015-03-07,25
MN23,2015-03-08,18
MN23,2015-03-09,11
MN23,2015-03-10,12
MN23,2015-03-11,18
MN23,2015-03-12,11
MN23,2015-03-13,16
MN23,2015-03-14,32
MN23,2015-03-15,16
MN23,2015-03-16,12
MN23,2015-03-17,14
MN23,2015-03-18,15
MN23,2015-03-19,22
MN23,2015-03-20,19
MN23,2015-03-21,19
MN23,2015-03-22,14
MN23,2015-03-23,15
MN23,2015-03-24,13
MN23,2015-03-25,21
MN23,2015-03-26,18
MN23,2015-03-27,17
MN23,2015-03-28,23
MN23,2015-03-29,30
MN23,2015-03-30,17
MN23,2015-03-31,21
MN23,2015-04-01,24
MN23,2015-04-02,19
MN23,2015-04-03,14
MN23,2015-04-04,20
MN23,2015-04-05,12
MN23,2015-04-06,13
MN23,2015-04-07,19
MN23,2015-04-08,19
MN23,2015-04-09,18
MN23,2015-04-10,22
MN23,2015-04-11,22
MN23,2015-04-12,17
MN23,2015-04-13,18
MN23,2015-04-14,17
MN23,2015-04-15,17
MN23,2015-04-16,19
MN23,2015-04-17,24
MN23,2015-04-18,39
MN23,2015-04-19,28
MN23,2015-04-20,18
MN23,2015-04-21,15
MN23,2015-04-22,20
MN23,2015-04-23,24
MN23,2015-04-24,27
MN23,2015-04-25,37
MN23,2015-04-26,36
MN23,2015-04-27,15
MN23,2015-04-28,16
MN23,2015-04-29,22
MN23,2015-04-30,16
MN23,2015-05-01,21
MN23,2015-05-02,39
MN23,2015-05-03,19
MN23,2015-05-04,23
MN23,2015-05-05,19
MN23,2015-05-06,18
MN23,2015-05-07,19
MN23,2015-05-08,21
MN23,2015-05-09,27
MN23,2015-05-10,24
MN23,2015-05-11,10
MN23,2015-05-12,21
MN23,2015-05-13,23
MN23,2015-05-14,19
MN23,2015-05-15,17
MN23,2015-05-16,39
MN23,2015-05-17,34
MN23,2015-05-18,19
MN23,2015-05-19,14
MN23,2015-05-20,21
MN23,2015-05-21,21
MN23,2015-05-22,17
MN23,2015-05-23,15
MN23,2015-05-24,19
MN23,2015-05-25,17
MN23,2015-05-26,11
MN23,2015-05-27,23
