nta_code,pickup_date,count
MN13,2015-05-15,700
MN13,2015-05-16,817
MN13,2015-05-17,609
MN13,2015-05-18,530
MN13,2015-05-19,613
MN13,2015-05-20,632
MN13,2015-05-21,717
MN13,2015-05-22,589
MN13,2015-05-23,386
MN13,2015-05-24,334
MN13,2015-05-25,293
MN13,2015-05-26,434
MN13,2015-05-27,615
MN13,2015-05-28,754
MN13,2015-05-29,655
MN13,2015-05-30,572
MN13,2015-05-31,559
MN13,2015-06-01,585
MN13,2015-06-02,742
MN13,2015-06-03,638
MN13,2015-06-04,686
MN13,2015-06-05,646
MN13,2015-06-06,492
MN13,2015-06-07,442
MN13,2015-06-08,466
MN13,2015-06-09,576
MN13,2015-06-10,638
MN13,2015-06-11,809
MN13,2015-06-12,693
MN13,2015-06-13,531
MN13,2015-06-14,478
MN13,2015-06-15,533
MN13,2015-06-16,661
MN13,2015-06-17,657
MN13,2015-06-18,787
MN13,2015-06-19,713
MN13,2015-06-20,548
MN13,2015-06-21,499
MN13,2015-06-22,482
MN13,2015-06-23,707
MN13,2015-06-24,655
MN13,2015-06-25,776
MN13,2015-06-26,647
MN13,2015-06-27,828
MN13,2015-06-28,598
MN13,2015-06-29,558
MN13,2015-06-30,591
MN14,2015-01-01,72
MN14,2015-01-02,58
MN14,2015-01-03,90
MN14,2015-01-04,68
MN14,2015-01-05,72
MN14,2015-01-06,95
MN14,2015-01-07,116
MN14,2015-01-08,116
MN14,2015-01-09,116
MN14,2015-01-10,147
MN14,2015-01-11,90
MN14,2015-01-12,104
MN14,2015-01-13,119
MN14,2015-01-14,100
MN14,2015-01-15,115
MN14,2015-01-16,106
MN14,2015-01-17,115
MN14,2015-01-18,138
MN14,2015-01-19,76
MN14,2015-01-20,105
MN14,2015-01-21,93
MN14,2015-01-22,99
MN14,2015-01-23,106
MN14,2015-01-24,122
MN14,2015-01-25,97
MN14,2015-01-26,84
MN14,2015-01-27,47
MN14,2015-01-28,88
MN14,2015-01-29,128
MN14,2015-01-30,116
MN14,2015-01-31,149
MN14,2015-02-01,122
MN14,2015-02-02,107
MN14,2015-02-03,119
MN14,2015-02-04,117
MN14,2015-02-05,133
MN14,2015-02-06,128
MN14,2015-02-07,158
MN14,2015-02-08,116
MN14,2015-02-09,112
MN14,2015-02-10,110
MN14,2015-02-11,126
MN14,2015-02-12,119
MN14,2015-02-13,167
MN14,2015-02-14,201
MN14,2015-02-15,131
MN14,2015-02-16,134
MN14,2015-02-17,127
MN14,2015-02-18,131
MN14,2015-02-19,150
MN14,2015-02-20,164
MN14,2015-02-21,159
MN14,2015-02-22,99
MN14,2015-02-23,121
MN14,2015-02-24,125
MN14,2015-02-25,112
MN14,2015-02-26,134
MN14,2015-02-27,150
MN14,2015-02-28,133
MN14,2015-03-01,123
MN14,2015-03-02,78
MN14,2015-03-03,124
MN14,2015-03-04,97
MN14,2015-03-05,124
MN14,2015-03-06,124
MN14,2015-03-07,139
MN14,2015-03-08,91
MN14,2015-03-09,98
MN14,2015-03-10,106
MN14,2015-03-11,107
MN14,2015-03-12,109
MN14,2015-03-13,97
MN14,2015-03-14,135
MN14,2015-03-15,87
MN14,2015-03-16,81
MN14,2015-03-17,92
MN14,2015-03-18,110
MN14,2015-03-19,98
MN14,2015-03-20,126
MN14,2015-03-21,99
MN14,2015-03-22,87
MN14,2015-03-23,77
MN14,2015-03-24,91
MN14,2015-03-25,104
MN14,2015-03-26,103
MN14,2015-03-27,133
MN14,2015-03-28,125
MN14,2015-03-29,64
MN14,2015-03-30,94
MN14,2015-03-31,114
MN14,2015-04-01,88
MN14,2015-04-02,97
MN14,2015-04-03,118
MN14,2015-04-04,100
MN14,2015-04-05,75
MN14,2015-04-06,67
MN14,2015-04-07,129
MN14,2015-04-08,114
MN14,2015-04-09,118
MN14,2015-04-10,135
MN14,2015-04-11,112
MN14,2015-04-12,84
MN14,2015-04-13,85
MN14,2015-04-14,119
MN14,2015-04-15,99
MN14,2015-04-16,123
MN14,2015-04-17,132
MN14,2015-04-18,140
MN14,2015-04-19,88
MN14,2015-04-20,130
MN14,2015-04-21,117
MN14,2015-04-22,127
MN14,2015-04-23,141
MN14,2015-04-24,165
MN14,2015-04-25,152
MN14,2015-04-26,107
MN14,2015-04-27,111
MN14,2015-04-28,127
MN14,2015-04-29,109
MN14,2015-04-30,120
MN14,2015-05-01,157
MN14,2015-05-02,147
MN14,2015-05-03,113
MN14,2015-05-04,94
MN14,2015-05-05,135
MN14,2015-05-06,134
MN14,2015-05-07,123
MN14,2015-05-08,138
MN14,2015-05-09,147
MN14,2015-05-10,128
MN14,2015-05-11,120
MN14,2015-05-12,137
MN14,2015-05-13,134
MN14,2015-05-14,151
MN14,2015-05-15,159
MN14,2015-05-16,156
MN14,2015-05-17,88
MN14,2015-05-18,123
MN14,2015-05-19,146
MN14,2015-05-20,128
MN14,2015-05-21,117
MN14,2015-05-22,124
MN14,2015-05-23,122
MN14,2015-05-24,88
MN14,2015-05-25,86
MN14,2015-05-26,116
MN14,2015-05-27,113
MN14,2015-05-28,158
MN14,2015-05-29,152
MN14,2015-05-30,153
MN14,2015-05-31,128
MN14,2015-06-01,152
MN14,2015-06-02,173
MN14,2015-06-03,117
MN14,2015-06-04,129
MN14,2015-06-05,168
MN14,2015-06-06,126
MN14,2015-06-07,126
MN14,2015-06-08,110
MN14,2015-06-09,123
MN14,2015-06-10,139
MN14,2015-06-11,154
MN14,2015-06-12,146
MN14,2015-06-13,147
MN14,2015-06-14,136
MN14,2015-06-15,137
MN14,2015-06-16,144
MN14,2015-06-17,144
MN14,2015-06-18,151
MN14,2015-06-19,145
MN14,2015-06-20,132
MN14,2015-06-21,119
MN14,2015-06-22,117
MN14,2015-06-23,159
MN14,2015-06-24,151
MN14,2015-06-25,157
MN14,2015-06-26,146
MN14,2015-06-27,222
MN14,2015-06-28,110
MN14,2015-06-29,107
MN14,2015-06-30,127
MN15,2015-01-01,168
MN15,2015-01-02,81
MN15,2015-01-03,138
MN15,2015-01-04,88
MN15,2015-01-05,90
MN15,2015-01-06,96
MN15,2015-01-07,136
MN15,2015-01-08,139
MN15,2015-01-09,139
MN15,2015-01-10,160
MN15,2015-01-11,127
MN15,2015-01-12,123
MN15,2015-01-13,129
MN15,2015-01-14,139
MN15,2015-01-15,131
MN15,2015-01-16,147
MN15,2015-01-17,174
MN15,2015-01-18,198
MN15,2015-01-19,109
MN15,2015-01-20,126
MN15,2015-01-21,119
MN15,2015-01-22,115
MN15,2015-01-23,129
MN15,2015-01-24,149
MN15,2015-01-25,126
MN15,2015-01-26,79
MN15,2015-01-27,49
MN15,2015-01-28,126
MN15,2015-01-29,125
MN15,2015-01-30,154
MN15,2015-01-31,220
MN15,2015-02-01,157
MN15,2015-02-02,111
MN15,2015-02-03,110
MN15,2015-02-04,123
MN15,2015-02-05,140
MN15,2015-02-06,153
MN15,2015-02-07,135
MN15,2015-02-08,129
MN15,2015-02-09,115
MN15,2015-02-10,98
MN15,2015-02-11,118
MN15,2015-02-12,125
MN15,2015-02-13,195
MN15,2015-02-14,233
MN15,2015-02-15,216
MN15,2015-02-16,160
MN15,2015-02-17,155
MN15,2015-02-18,143
MN15,2015-02-19,152
MN15,2015-02-20,209
MN15,2015-02-21,183
MN15,2015-02-22,145
MN15,2015-02-23,150
MN15,2015-02-24,160
MN15,2015-02-25,143
MN15,2015-02-26,151
MN15,2015-02-27,192
MN15,2015-02-28,205
MN15,2015-03-01,122
MN15,2015-03-02,97
MN15,2015-03-03,114
MN15,2015-03-04,180
MN15,2015-03-05,175
MN15,2015-03-06,148
MN15,2015-03-07,182
MN15,2015-03-08,155
MN15,2015-03-09,121
MN15,2015-03-10,111
MN15,2015-03-11,125
MN15,2015-03-12,141
MN15,2015-03-13,146
MN15,2015-03-14,202
MN15,2015-03-15,145
MN15,2015-03-16,113
MN15,2015-03-17,133
MN15,2015-03-18,129
MN15,2015-03-19,166
MN15,2015-03-20,248
MN15,2015-03-21,174
MN15,2015-03-22,171
MN15,2015-03-23,123
MN15,2015-03-24,145
MN15,2015-03-25,138
MN15,2015-03-26,169
MN15,2015-03-27,164
MN15,2015-03-28,195
MN15,2015-03-29,134
MN15,2015-03-30,110
MN15,2015-03-31,155
MN15,2015-04-01,121
MN15,2015-04-02,147
MN15,2015-04-03,145
MN15,2015-04-04,130
MN15,2015-04-05,120
MN15,2015-04-06,95
MN15,2015-04-07,130
MN15,2015-04-08,112
MN15,2015-04-09,154
MN15,2015-04-10,155
MN15,2015-04-11,186
MN15,2015-04-12,117
MN15,2015-04-13,105
MN15,2015-04-14,130
MN15,2015-04-15,119
MN15,2015-04-16,140
MN15,2015-04-17,171
MN15,2015-04-18,203
MN15,2015-04-19,145
MN15,2015-04-20,177
MN15,2015-04-21,110
MN15,2015-04-22,126
MN15,2015-04-23,198
MN15,2015-04-24,225
MN15,2015-04-25,235
MN15,2015-04-26,149
MN15,2015-04-27,125
MN15,2015-04-28,137
MN15,2015-04-29,140
MN15,2015-04-30,172
MN15,2015-05-01,177
MN15,2015-05-02,192
MN15,2015-05-03,164
MN15,2015-05-04,126
MN15,2015-05-05,148
MN15,2015-05-06,154
MN15,2015-05-07,171
MN15,2015-05-08,147
MN15,2015-05-09,170
MN15,2015-05-10,131
MN15,2015-05-11,132
MN15,2015-05-12,168
MN15,2015-05-13,175
MN15,2015-05-14,197
MN15,2015-05-15,181
MN15,2015-05-16,214
MN15,2015-05-17,179
MN15,2015-05-18,140
MN15,2015-05-19,154
MN15,2015-05-20,167
MN15,2015-05-21,183
MN15,2015-05-22,165
MN15,2015-05-23,166
MN15,2015-05-24,149
MN15,2015-05-25,115
MN15,2015-05-26,132
MN15,2015-05-27,153
MN15,2015-05-28,213
MN15,2015-05-29,207
MN15,2015-05-30,228
MN15,2015-05-31,201
MN15,2015-06-01,180
MN15,2015-06-02,205
MN15,2015-06-03,195
MN15,2015-06-04,197
MN15,2015-06-05,180
MN15,2015-06-06,226
MN15,2015-06-07,203
MN15,2015-06-08,140
MN15,2015-06-09,176
MN15,2015-06-10,165
MN15,2015-06-11,171
MN15,2015-06-12,251
MN15,2015-06-13,222
MN15,2015-06-14,191
MN15,2015-06-15,161
MN15,2015-06-16,142
MN15,2015-06-17,170
MN15,2015-06-18,204
MN15,2015-06-19,216
MN15,2015-06-20,246
MN15,2015-06-21,196
MN15,2015-06-22,135
MN15,2015-06-23,169
MN15,2015-06-24,166
MN15,2015-06-25,204
MN15,2015-06-26,221
MN15,2015-06-27,337
MN15,2015-06-28,246
MN15,2015-06-29,163
MN15,2015-06-30,174
MN17,2015-01-01,307
MN17,2015-01-02,297
MN17,2015-01-03,420
MN17,2015-01-04,266
MN17,2015-01-05,398
MN17,2015-01-06,588
MN17,2015-01-07,738
MN17,2015-01-08,851
MN17,2015-01-09,691
MN17,2015-01-10,531
MN17,2015-01-11,360
MN17,2015-01-12,694
MN17,2015-01-13,852
MN17,2015-01-14,777
MN17,2015-01-15,813
MN17,2015-01-16,734
MN17,2015-01-17,484
MN17,2015-01-18,444
MN17,2015-01-19,345
MN17,2015-01-20,565
MN17,2015-01-21,678
MN17,2015-01-22,800
MN17,2015-01-23,734
MN17,2015-01-24,463
MN17,2015-01-25,333
MN17,2015-01-26,374
MN17,2015-01-27,225
MN17,2015-01-28,616
MN17,2015-01-29,782
MN17,2015-01-30,833
MN17,2015-01-31,556
MN17,2015-02-01,425
MN17,2015-02-02,726
MN17,2015-02-03,844
MN17,2015-02-04,763
MN17,2015-02-05,972
MN17,2015-02-06,820
MN17,2015-02-07,497
MN17,2015-02-08,327
MN17,2015-02-09,662
MN17,2015-02-10,710
MN17,2015-02-11,838
MN17,2015-02-12,959
MN17,2015-02-13,969
MN17,2015-02-14,773
MN17,2015-02-15,683
MN17,2015-02-16,602
MN17,2015-02-17,794
MN17,2015-02-18,841
MN17,2015-02-19,1007
MN17,2015-02-20,1058
MN17,2015-02-21,622
MN17,2015-02-22,376
MN17,2015-02-23,703
MN17,2015-02-24,875
MN17,2015-02-25,854
MN17,2015-02-26,1004
MN17,2015-02-27,942
MN17,2015-02-28,551
MN17,2015-03-01,470
MN17,2015-03-02,579
MN17,2015-03-03,909
MN17,2015-03-04,846
MN17,2015-03-05,937
MN17,2015-03-06,807
MN17,2015-03-07,504
MN17,2015-03-08,369
MN17,2015-03-09,514
MN17,2015-03-10,911
MN17,2015-03-11,717
MN17,2015-03-12,888
MN17,2015-03-13,760
MN17,2015-03-14,578
MN17,2015-03-15,397
MN17,2015-03-16,510
MN17,2015-03-17,630
MN17,2015-03-18,813
MN17,2015-03-19,850
MN17,2015-03-20,1019
MN17,2015-03-21,485
MN17,2015-03-22,468
MN17,2015-03-23,586
MN17,2015-03-24,705
MN17,2015-03-25,912
MN17,2015-03-26,869
MN17,2015-03-27,814
MN17,2015-03-28,609
MN17,2015-03-29,482
MN17,2015-03-30,641
MN17,2015-03-31,967
MN17,2015-04-01,795
MN17,2015-04-02,806
MN17,2015-04-03,583
MN17,2015-04-04,397
MN17,2015-04-05,393
MN17,2015-04-06,493
MN17,2015-04-07,758
MN17,2015-04-08,769
MN17,2015-04-09,866
MN17,2015-04-10,730
MN17,2015-04-11,510
MN17,2015-04-12,363
MN17,2015-04-13,495
MN17,2015-04-14,645
MN17,2015-04-15,722
MN17,2015-04-16,844
MN17,2015-04-17,753
MN17,2015-04-18,569
MN17,2015-04-19,464
MN17,2015-04-20,811
MN17,2015-04-21,696
MN17,2015-04-22,952
MN17,2015-04-23,952
MN17,2015-04-24,902
MN17,2015-04-25,618
MN17,2015-04-26,511
MN17,2015-04-27,587
MN17,2015-04-28,711
MN17,2015-04-29,789
MN17,2015-04-30,867
MN17,2015-05-01,817
MN17,2015-05-02,558
MN17,2015-05-03,426
MN17,2015-05-04,594
MN17,2015-05-05,782
MN17,2015-05-06,830
MN17,2015-05-07,955
MN17,2015-05-08,743
MN17,2015-05-09,478
MN17,2015-05-10,476
MN17,2015-05-11,705
MN17,2015-05-12,809
MN17,2015-05-13,838
MN17,2015-05-14,867
MN17,2015-05-15,787
MN17,2015-05-16,670
MN17,2015-05-17,534
MN17,2015-05-18,729
MN17,2015-05-19,852
MN17,2015-05-20,971
MN17,2015-05-21,929
MN17,2015-05-22,663
MN17,2015-05-23,450
MN17,2015-05-24,440
MN17,2015-05-25,391
MN17,2015-05-26,689
MN17,2015-05-27,962
MN17,2015-05-28,993
MN17,2015-05-29,865
MN17,2015-05-30,539
MN17,2015-05-31,595
MN17,2015-06-01,1041
MN17,2015-06-02,1073
MN17,2015-06-03,878
MN17,2015-06-04,989
MN17,2015-06-05,925
MN17,2015-06-06,485
MN17,2015-06-07,521
MN17,2015-06-08,754
MN17,2015-06-09,852
MN17,2015-06-10,910
MN17,2015-06-11,1084
MN17,2015-06-12,929
MN17,2015-06-13,510
MN17,2015-06-14,587
MN17,2015-06-15,882
MN17,2015-06-16,945
MN17,2015-06-17,1009
MN17,2015-06-18,1128
MN17,2015-06-19,829
MN17,2015-06-20,571
MN17,2015-06-21,533
MN17,2015-06-22,709
MN17,2015-06-23,1034
MN17,2015-06-24,971
MN17,2015-06-25,1030
MN17,2015-06-26,821
MN17,2015-06-27,829
MN17,2015-06-28,555
MN17,2015-06-29,746
MN17,2015-06-30,778
MN19,2015-01-01,67
MN19,2015-01-02,71
MN19,2015-01-03,93
MN19,2015-01-04,57
MN19,2015-01-05,68
MN19,2015-01-06,98
MN19,2015-01-07,94
MN19,2015-01-08,137
MN19,2015-01-09,123
MN19,2015-01-10,102
MN19,2015-01-11,88
MN19,2015-01-12,98
MN19,2015-01-13,122
MN19,2015-01-14,103
MN19,2015-01-15,114
MN19,2015-01-16,104
MN19,2015-01-17,112
MN19,2015-01-18,118
MN19,2015-01-19,66
MN19,2015-01-20,80
MN19,2015-01-21,98
MN19,2015-01-22,121
MN19,2015-01-23,132
MN19,2015-01-24,129
MN19,2015-01-25,63
MN19,2015-01-26,84
MN19,2015-01-27,38
MN19,2015-01-28,108
MN19,2015-01-29,128
MN19,2015-01-30,135
MN19,2015-01-31,153
MN19,2015-02-01,113
MN19,2015-02-02,115
MN19,2015-02-03,105
MN19,2015-02-04,119
MN19,2015-02-05,137
MN19,2015-02-06,150
MN19,2015-02-07,111
MN19,2015-02-08,65
MN19,2015-02-09,110
MN19,2015-02-10,99
MN19,2015-02-11,95
MN19,2015-02-12,124
MN19,2015-02-13,173
MN19,2015-02-14,158
MN19,2015-02-15,120
MN19,2015-02-16,102
MN19,2015-02-17,111
MN19,2015-02-18,110
MN19,2015-02-19,152
MN19,2015-02-20,170
MN19,2015-02-21,152
MN19,2015-02-22,94
MN19,2015-02-23,96
MN19,2015-02-24,132
MN19,2015-02-25,123
MN19,2015-02-26,143
MN19,2015-02-27,134
MN19,2015-02-28,137
MN19,2015-03-01,96
MN19,2015-03-02,105
MN19,2015-03-03,107
MN19,2015-03-04,110
MN19,2015-03-05,124
MN19,2015-03-06,145
MN19,2015-03-07,125
MN19,2015-03-08,73
MN19,2015-03-09,89
MN19,2015-03-10,124
MN19,2015-03-11,112
MN19,2015-03-12,142
MN19,2015-03-13,120
MN19,2015-03-14,144
MN19,2015-03-15,76
MN19,2015-03-16,74
MN19,2015-03-17,125
MN19,2015-03-18,138
MN19,2015-03-19,123
MN19,2015-03-20,188
MN19,2015-03-21,120
MN19,2015-03-22,109
MN19,2015-03-23,83
MN19,2015-03-24,104
MN19,2015-03-25,111
MN19,2015-03-26,133
MN19,2015-03-27,123
MN19,2015-03-28,139
MN19,2015-03-29,77
MN19,2015-03-30,99
MN19,2015-03-31,118
MN19,2015-04-01,106
MN19,2015-04-02,126
MN19,2015-04-03,129
MN19,2015-04-04,86
MN19,2015-04-05,74
MN19,2015-04-06,75
MN19,2015-04-07,112
MN19,2015-04-08,117
MN19,2015-04-09,146
MN19,2015-04-10,162
MN19,2015-04-11,107
MN19,2015-04-12,82
MN19,2015-04-13,88
MN19,2015-04-14,113
MN19,2015-04-15,93
MN19,2015-04-16,119
MN19,2015-04-17,147
MN19,2015-04-18,129
MN19,2015-04-19,63
MN19,2015-04-20,108
MN19,2015-04-21,123
MN19,2015-04-22,142
MN19,2015-04-23,145
MN19,2015-04-24,148
MN19,2015-04-25,141
MN19,2015-04-26,117
MN19,2015-04-27,91
MN19,2015-04-28,96
MN19,2015-04-29,115
MN19,2015-04-30,134
MN19,2015-05-01,152
MN19,2015-05-02,148
MN19,2015-05-03,82
MN19,2015-05-04,109
MN19,2015-05-05,117
MN19,2015-05-06,144
MN19,2015-05-07,131
MN19,2015-05-08,161
MN19,2015-05-09,129
MN19,2015-05-10,85
MN19,2015-05-11,123
MN19,2015-05-12,152
MN19,2015-05-13,156
MN19,2015-05-14,131
MN19,2015-05-15,146
MN19,2015-05-16,164
MN19,2015-05-17,108
MN19,2015-05-18,136
MN19,2015-05-19,132
MN19,2015-05-20,144
MN19,2015-05-21,175
MN19,2015-05-22,128
MN19,2015-05-23,101
MN19,2015-05-24,91
MN19,2015-05-25,81
MN19,2015-05-26,118
MN19,2015-05-27,164
MN19,2015-05-28,148
MN19,2015-05-29,178
MN19,2015-05-30,126
MN19,2015-05-31,130
MN19,2015-06-01,151
MN19,2015-06-02,158
MN19,2015-06-03,156
MN19,2015-06-04,160
MN19,2015-06-05,183
MN19,2015-06-06,182
MN19,2015-06-07,134
MN19,2015-06-08,115
MN19,2015-06-09,112
MN19,2015-06-10,140
MN19,2015-06-11,143
MN19,2015-06-12,161
MN19,2015-06-13,133
MN19,2015-06-14,112
MN19,2015-06-15,128
MN19,2015-06-16,129
MN19,2015-06-17,152
MN19,2015-06-18,163
MN19,2015-06-19,163
MN19,2015-06-20,132
MN19,2015-06-21,98
MN19,2015-06-22,116
MN19,2015-06-23,158
MN19,2015-06-24,137
MN19,2015-06-25,170
MN19,2015-06-26,156
MN19,2015-06-27,220
MN19,2015-06-28,149
MN19,2015-06-29,108
MN19,2015-06-30,123
MN20,2015-01-01,111
MN20,2015-01-02,95
MN20,2015-01-03,132
MN20,2015-01-04,71
MN20,2015-01-05,85
MN20,2015-01-06,118
MN20,2015-01-07,121
MN20,2015-01-08,175
MN20,2015-01-09,175
MN20,2015-01-10,162
MN20,2015-01-11,111
MN20,2015-01-12,127
MN20,2015-01-13,139
MN20,2015-01-14,157
MN20,2015-01-15,165
MN20,2015-01-16,178
MN20,2015-01-17,165
MN20,2015-01-18,170
MN20,2015-01-19,85
MN20,2015-01-20,119
MN20,2015-01-21,121
MN20,2015-01-22,144
MN20,2015-01-23,186
MN20,2015-01-24,192
MN20,2015-01-25,120
MN20,2015-01-26,100
MN20,2015-01-27,50
MN20,2015-01-28,136
MN20,2015-01-29,147
MN20,2015-01-30,181
MN20,2015-01-31,176
MN20,2015-02-01,168
MN20,2015-02-02,142
MN20,2015-02-03,184
MN20,2015-02-04,150
MN20,2015-02-05,193
MN20,2015-02-06,197
MN20,2015-02-07,183
MN20,2015-02-08,107
MN20,2015-02-09,124
MN20,2015-02-10,138
MN20,2015-02-11,169
MN20,2015-02-12,166
MN20,2015-02-13,209
MN20,2015-02-14,188
MN20,2015-02-15,157
MN20,2015-02-16,126
MN20,2015-02-17,177
MN20,2015-02-18,142
MN20,2015-02-19,180
MN20,2015-02-20,223
MN20,2015-02-21,229
MN20,2015-02-22,124
MN20,2015-02-23,134
MN20,2015-02-24,183
MN20,2015-02-25,171
MN20,2015-02-26,176
MN20,2015-02-27,183
MN20,2015-02-28,184
MN20,2015-03-01,128
MN20,2015-03-02,94
MN20,2015-03-03,148
MN20,2015-03-04,139
MN20,2015-03-05,169
MN20,2015-03-06,194
MN20,2015-03-07,170
MN20,2015-03-08,117
MN20,2015-03-09,115
MN20,2015-03-10,147
MN20,2015-03-11,149
MN20,2015-03-12,152
MN20,2015-03-13,193
MN20,2015-03-14,206
MN20,2015-03-15,119
MN20,2015-03-16,120
MN20,2015-03-17,149
MN20,2015-03-18,153
MN20,2015-03-19,158
MN20,2015-03-20,242
MN20,2015-03-21,191
MN20,2015-03-22,99
MN20,2015-03-23,117
MN20,2015-03-24,146
MN20,2015-03-25,168
MN20,2015-03-26,168
MN20,2015-03-27,183
MN20,2015-03-28,181
MN20,2015-03-29,136
MN20,2015-03-30,108
MN20,2015-03-31,189
MN20,2015-04-01,134
MN20,2015-04-02,141
MN20,2015-04-03,164
MN20,2015-04-04,122
MN20,2015-04-05,89
MN20,2015-04-06,108
MN20,2015-04-07,131
MN20,2015-04-08,151
MN20,2015-04-09,147
MN20,2015-04-10,192
MN20,2015-04-11,153
MN20,2015-04-12,107
MN20,2015-04-13,111
MN20,2015-04-14,129
MN20,2015-04-15,128
MN20,2015-04-16,159
MN20,2015-04-17,189
MN20,2015-04-18,186
MN20,2015-04-19,117
MN20,2015-04-20,201
MN20,2015-04-21,124
MN20,2015-04-22,204
MN20,2015-04-23,193
MN20,2015-04-24,207
MN20,2015-04-25,201
MN20,2015-04-26,157
MN20,2015-04-27,111
MN20,2015-04-28,159
MN20,2015-04-29,164
MN20,2015-04-30,160
MN20,2015-05-01,211
MN20,2015-05-02,216
MN20,2015-05-03,138
MN20,2015-05-04,128
MN20,2015-05-05,186
MN20,2015-05-06,162
MN20,2015-05-07,196
MN20,2015-05-08,223
MN20,2015-05-09,154
MN20,2015-05-10,119
MN20,2015-05-11,148
MN20,2015-05-12,144
MN20,2015-05-13,171
MN20,2015-05-14,189
MN20,2015-05-15,187
MN20,2015-05-16,246
MN20,2015-05-17,153
MN20,2015-05-18,126
MN20,2015-05-19,174
MN20,2015-05-20,189
MN20,2015-05-21,185
MN20,2015-05-22,182
MN20,2015-05-23,143
MN20,2015-05-24,96
MN20,2015-05-25,75
MN20,2015-05-26,150
MN20,2015-05-27,193
MN20,2015-05-28,235
MN20,2015-05-29,207
MN20,2015-05-30,214
MN20,2015-05-31,164
MN20,2015-06-01,182
MN20,2015-06-02,180
MN20,2015-06-03,177
MN20,2015-06-04,183
MN20,2015-06-05,233
MN20,2015-06-06,241
MN20,2015-06-07,179
MN20,2015-06-08,127
MN20,2015-06-09,147
MN20,2015-06-10,147
MN20,2015-06-11,197
MN20,2015-06-12,232
MN20,2015-06-13,193
MN20,2015-06-14,165
MN20,2015-06-15,174
MN20,2015-06-16,182
MN20,2015-06-17,195
MN20,2015-06-18,210
MN20,2015-06-19,247
MN20,2015-06-20,213
MN20,2015-06-21,157
MN20,2015-06-22,151
MN20,2015-06-23,189
MN20,2015-06-24,223
MN20,2015-06-25,223
MN20,2015-06-26,244
MN20,2015-06-27,287
MN20,2015-06-28,170
MN20,2015-06-29,156
MN20,2015-06-30,187
MN21,2015-01-01,66
MN21,2015-01-02,46
MN21,2015-01-03,80
MN21,2015-01-04,50
MN21,2015-01-05,50
MN21,2015-01-06,53
MN21,2015-01-07,70
MN21,2015-01-08,84
MN21,2015-01-09,88
MN21,2015-01-10,109
MN21,2015-01-11,79
MN21,2015-01-12,56
MN21,2015-01-13,74
MN21,2015-01-14,66
MN21,2015-01-15,81
MN21,2015-01-16,93
MN21,2015-01-17,94
MN21,2015-01-18,129
MN21,2015-01-19,45
MN21,2015-01-20,51
MN21,2015-01-21,68
MN21,2015-01-22,89
MN21,2015-01-23,100
MN21,2015-01-24,104
MN21,2015-01-25,82
MN21,2015-01-26,51
MN21,2015-01-27,25
MN21,2015-01-28,67
MN21,2015-01-29,93
MN21,2015-01-30,102
MN21,2015-01-31,124
MN21,2015-02-01,109
MN21,2015-02-02,100
MN21,2015-02-03,83
MN21,2015-02-04,95
MN21,2015-02-05,102
MN21,2015-02-06,127
MN21,2015-02-07,137
MN21,2015-02-08,79
MN21,2015-02-09,75
MN21,2015-02-10,77
MN21,2015-02-11,97
MN21,2015-02-12,100
MN21,2015-02-13,158
MN21,2015-02-14,143
MN21,2015-02-15,123
MN21,2015-02-16,101
MN21,2015-02-17,96
MN21,2015-02-18,86
MN21,2015-02-19,114
MN21,2015-02-20,150
MN21,2015-02-21,144
MN21,2015-02-22,91
MN21,2015-02-23,95
MN21,2015-02-24,105
MN21,2015-02-25,76
MN21,2015-02-26,106
MN21,2015-02-27,125
MN21,2015-02-28,122
MN21,2015-03-01,72
MN21,2015-03-02,70
MN21,2015-03-03,85
MN21,2015-03-04,99
MN21,2015-03-05,94
MN21,2015-03-06,103
MN21,2015-03-07,125
MN21,2015-03-08,94
MN21,2015-03-09,68
MN21,2015-03-10,70
MN21,2015-03-11,82
MN21,2015-03-12,75
MN21,2015-03-13,94
MN21,2015-03-14,155
MN21,2015-03-15,82
MN21,2015-03-16,74
MN21,2015-03-17,74
MN21,2015-03-18,79
MN21,2015-03-19,96
MN21,2015-03-20,142
MN21,2015-03-21,103
MN21,2015-03-22,92
MN21,2015-03-23,72
MN21,2015-03-24,72
MN21,2015-03-25,95
MN21,2015-03-26,88
MN21,2015-03-27,122
MN21,2015-03-28,145
MN21,2015-03-29,79
MN21,2015-03-30,78
MN21,2015-03-31,77
MN21,2015-04-01,75
MN21,2015-04-02,103
MN21,2015-04-03,106
MN21,2015-04-04,100
MN21,2015-04-05,55
MN21,2015-04-06,70
MN21,2015-04-07,68
MN21,2015-04-08,89
MN21,2015-04-09,112
MN21,2015-04-10,113
MN21,2015-04-11,103
MN21,2015-04-12,64
MN21,2015-04-13,47
MN21,2015-04-14,63
MN21,2015-04-15,61
MN21,2015-04-16,101
MN21,2015-04-17,110
MN21,2015-04-18,145
MN21,2015-04-19,96
MN21,2015-04-20,116
MN21,2015-04-21,75
MN21,2015-04-22,101
MN21,2015-04-23,120
MN21,2015-04-24,150
MN21,2015-04-25,145
MN21,2015-04-26,127
MN21,2015-04-27,76
MN21,2015-04-28,81
MN21,2015-04-29,91
MN21,2015-04-30,118
MN21,2015-05-01,121
MN21,2015-05-02,134
MN21,2015-05-03,104
